Departure Airport Name,Departure Airport Code,Arrival Airport Name,Arrival Airport Code,DepartureTime,ArrivalTime,Flight_duration,TotalStops,Price,AvailableSeats,FlightNumber
Brugge-Oostende,OST,Malaga,AGP,2023-09-09 06:50,2023-09-09 10:00,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-09 13:20,2023-09-09 16:25,3u 5m,,174.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-10 06:20,2023-09-10 09:25,3u 5m,,124.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-10 06:45,2023-09-10 09:45,3u 0m,,129.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-09-10 14:30,2023-09-10 17:40,3u 10m,,109.99,10,1071
Luik,LGG,Malaga,AGP,2023-09-11 06:00,2023-09-11 10:50,4u 50m,,124.99,10,1161
Brussel,BRU,Malaga,AGP,2023-09-11 06:05,2023-09-11 09:10,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-11 16:45,2023-09-11 19:55,3u 10m,,169.99,10,1071
Brussel,BRU,Malaga,AGP,2023-09-12 06:15,2023-09-12 09:20,3u 5m,,139.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-12 06:30,2023-09-12 09:30,3u 0m,,119.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-07 06:05,2023-09-07 09:10,3u 5m,,124.99,10,1027
Brugge-Oostende,OST,Malaga,AGP,2023-09-07 06:25,2023-09-07 09:35,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-07 15:00,2023-09-07 18:05,3u 5m,,174.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-08 06:00,2023-09-08 09:05,3u 5m,,169.99,10,1011
Luik,LGG,Malaga,AGP,2023-09-08 06:00,2023-09-08 10:50,4u 50m,,124.99,10,1161
Antwerpen,ANR,Malaga,AGP,2023-09-08 14:00,2023-09-08 17:05,3u 5m,,124.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-09-08 17:10,2023-09-08 20:20,3u 10m,,119.99,10,1071
Brussel,BRU,Malaga,AGP,2023-09-09 06:00,2023-09-09 09:05,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-09 06:50,2023-09-09 10:00,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-09 13:20,2023-09-09 16:25,3u 5m,,174.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-10 06:20,2023-09-10 09:25,3u 5m,,124.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-10 06:45,2023-09-10 09:45,3u 0m,,129.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-09-10 14:30,2023-09-10 17:40,3u 10m,,109.99,10,1071
Luik,LGG,Malaga,AGP,2023-09-11 06:00,2023-09-11 10:50,4u 50m,,124.99,10,1161
Brussel,BRU,Malaga,AGP,2023-09-11 06:05,2023-09-11 09:10,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-11 16:45,2023-09-11 19:55,3u 10m,,169.99,10,1071
Brussel,BRU,Malaga,AGP,2023-09-12 06:15,2023-09-12 09:20,3u 5m,,139.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-12 06:30,2023-09-12 09:30,3u 0m,,119.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-13 06:05,2023-09-13 09:10,3u 5m,,124.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-13 06:30,2023-09-13 09:40,3u 10m,,179.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-13 14:35,2023-09-13 17:35,3u 0m,,109.99,10,1001
Brussel,BRU,Malaga,AGP,2023-09-08 06:00,2023-09-08 09:05,3u 5m,,169.99,10,1011
Luik,LGG,Malaga,AGP,2023-09-08 06:00,2023-09-08 10:50,4u 50m,,124.99,10,1161
Antwerpen,ANR,Malaga,AGP,2023-09-08 14:00,2023-09-08 17:05,3u 5m,,124.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-09-08 17:10,2023-09-08 20:20,3u 10m,,119.99,10,1071
Brussel,BRU,Malaga,AGP,2023-09-09 06:00,2023-09-09 09:05,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-09 06:50,2023-09-09 10:00,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-09 13:20,2023-09-09 16:25,3u 5m,,174.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-10 06:20,2023-09-10 09:25,3u 5m,,124.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-10 06:45,2023-09-10 09:45,3u 0m,,129.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-09-10 14:30,2023-09-10 17:40,3u 10m,,109.99,10,1071
Luik,LGG,Malaga,AGP,2023-09-11 06:00,2023-09-11 10:50,4u 50m,,124.99,10,1161
Brussel,BRU,Malaga,AGP,2023-09-11 06:05,2023-09-11 09:10,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-11 16:45,2023-09-11 19:55,3u 10m,,169.99,10,1071
Brussel,BRU,Malaga,AGP,2023-09-12 06:15,2023-09-12 09:20,3u 5m,,139.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-12 06:30,2023-09-12 09:30,3u 0m,,119.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-13 06:05,2023-09-13 09:10,3u 5m,,124.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-13 06:30,2023-09-13 09:40,3u 10m,,179.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-13 14:35,2023-09-13 17:35,3u 0m,,109.99,10,1001
Brussel,BRU,Malaga,AGP,2023-09-14 06:05,2023-09-14 09:10,3u 5m,,169.99,10,1027
Brugge-Oostende,OST,Malaga,AGP,2023-09-14 06:25,2023-09-14 09:35,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-14 15:00,2023-09-14 18:05,3u 5m,,174.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-09 06:00,2023-09-09 09:05,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-09 06:50,2023-09-09 10:00,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-09 13:20,2023-09-09 16:25,3u 5m,,174.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-10 06:20,2023-09-10 09:25,3u 5m,,124.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-10 06:45,2023-09-10 09:45,3u 0m,,129.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-09-10 14:30,2023-09-10 17:40,3u 10m,,109.99,10,1071
Luik,LGG,Malaga,AGP,2023-09-11 06:00,2023-09-11 10:50,4u 50m,,124.99,10,1161
Brussel,BRU,Malaga,AGP,2023-09-11 06:05,2023-09-11 09:10,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-11 16:45,2023-09-11 19:55,3u 10m,,169.99,10,1071
Brussel,BRU,Malaga,AGP,2023-09-12 06:15,2023-09-12 09:20,3u 5m,,139.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-12 06:30,2023-09-12 09:30,3u 0m,,119.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-13 06:05,2023-09-13 09:10,3u 5m,,124.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-13 06:30,2023-09-13 09:40,3u 10m,,179.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-13 14:35,2023-09-13 17:35,3u 0m,,109.99,10,1001
Brussel,BRU,Malaga,AGP,2023-09-14 06:05,2023-09-14 09:10,3u 5m,,169.99,10,1027
Brugge-Oostende,OST,Malaga,AGP,2023-09-14 06:25,2023-09-14 09:35,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-14 15:00,2023-09-14 18:05,3u 5m,,174.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-15 06:00,2023-09-15 09:05,3u 5m,,169.99,10,1011
Luik,LGG,Malaga,AGP,2023-09-15 06:00,2023-09-15 10:50,4u 50m,,119.99,10,1161
Antwerpen,ANR,Malaga,AGP,2023-09-15 14:00,2023-09-15 17:05,3u 5m,,104.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-09-15 17:10,2023-09-15 20:20,3u 10m,,169.99,10,1071
Brussel,BRU,Malaga,AGP,2023-09-10 06:20,2023-09-10 09:25,3u 5m,,124.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-10 06:45,2023-09-10 09:45,3u 0m,,129.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-09-10 14:30,2023-09-10 17:40,3u 10m,,109.99,10,1071
Luik,LGG,Malaga,AGP,2023-09-11 06:00,2023-09-11 10:50,4u 50m,,124.99,10,1161
Brussel,BRU,Malaga,AGP,2023-09-11 06:05,2023-09-11 09:10,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-11 16:45,2023-09-11 19:55,3u 10m,,169.99,10,1071
Brussel,BRU,Malaga,AGP,2023-09-12 06:15,2023-09-12 09:20,3u 5m,,139.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-12 06:30,2023-09-12 09:30,3u 0m,,119.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-13 06:05,2023-09-13 09:10,3u 5m,,124.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-13 06:30,2023-09-13 09:40,3u 10m,,179.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-13 14:35,2023-09-13 17:35,3u 0m,,109.99,10,1001
Brussel,BRU,Malaga,AGP,2023-09-14 06:05,2023-09-14 09:10,3u 5m,,169.99,10,1027
Brugge-Oostende,OST,Malaga,AGP,2023-09-14 06:25,2023-09-14 09:35,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-14 15:00,2023-09-14 18:05,3u 5m,,174.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-15 06:00,2023-09-15 09:05,3u 5m,,169.99,10,1011
Luik,LGG,Malaga,AGP,2023-09-15 06:00,2023-09-15 10:50,4u 50m,,119.99,10,1161
Antwerpen,ANR,Malaga,AGP,2023-09-15 14:00,2023-09-15 17:05,3u 5m,,104.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-09-15 17:10,2023-09-15 20:20,3u 10m,,169.99,10,1071
Brussel,BRU,Malaga,AGP,2023-09-16 06:00,2023-09-16 09:05,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-16 06:50,2023-09-16 10:00,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-16 13:20,2023-09-16 16:25,3u 5m,,109.99,10,1003
Luik,LGG,Malaga,AGP,2023-09-11 06:00,2023-09-11 10:50,4u 50m,,124.99,10,1161
Brussel,BRU,Malaga,AGP,2023-09-11 06:05,2023-09-11 09:10,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-11 16:45,2023-09-11 19:55,3u 10m,,169.99,10,1071
Brussel,BRU,Malaga,AGP,2023-09-12 06:15,2023-09-12 09:20,3u 5m,,139.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-12 06:30,2023-09-12 09:30,3u 0m,,119.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-13 06:05,2023-09-13 09:10,3u 5m,,124.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-13 06:30,2023-09-13 09:40,3u 10m,,179.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-13 14:35,2023-09-13 17:35,3u 0m,,109.99,10,1001
Brussel,BRU,Malaga,AGP,2023-09-14 06:05,2023-09-14 09:10,3u 5m,,169.99,10,1027
Brugge-Oostende,OST,Malaga,AGP,2023-09-14 06:25,2023-09-14 09:35,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-14 15:00,2023-09-14 18:05,3u 5m,,174.99,10,1003
Luik,LGG,Malaga,AGP,2023-09-15 06:00,2023-09-15 10:50,4u 50m,,119.99,10,1161
Brussel,BRU,Malaga,AGP,2023-09-15 06:00,2023-09-15 09:05,3u 5m,,169.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-15 14:00,2023-09-15 17:05,3u 5m,,104.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-09-15 17:10,2023-09-15 20:20,3u 10m,,169.99,10,1071
Brussel,BRU,Malaga,AGP,2023-09-16 06:00,2023-09-16 09:05,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-16 06:50,2023-09-16 10:00,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-16 13:20,2023-09-16 16:25,3u 5m,,109.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-17 06:20,2023-09-17 09:25,3u 5m,,119.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-17 06:45,2023-09-17 09:45,3u 0m,,129.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-09-17 14:30,2023-09-17 17:40,3u 10m,,119.99,10,1071
Brussel,BRU,Malaga,AGP,2023-09-12 06:15,2023-09-12 09:20,3u 5m,,139.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-12 06:30,2023-09-12 09:30,3u 0m,,119.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-13 06:05,2023-09-13 09:10,3u 5m,,124.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-13 06:30,2023-09-13 09:40,3u 10m,,179.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-13 14:35,2023-09-13 17:35,3u 0m,,109.99,10,1001
Brussel,BRU,Malaga,AGP,2023-09-14 06:05,2023-09-14 09:10,3u 5m,,169.99,10,1027
Brugge-Oostende,OST,Malaga,AGP,2023-09-14 06:25,2023-09-14 09:35,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-14 15:00,2023-09-14 18:05,3u 5m,,174.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-15 06:00,2023-09-15 09:05,3u 5m,,169.99,10,1011
Luik,LGG,Malaga,AGP,2023-09-15 06:00,2023-09-15 10:50,4u 50m,,119.99,10,1161
Antwerpen,ANR,Malaga,AGP,2023-09-15 14:00,2023-09-15 17:05,3u 5m,,104.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-09-15 17:10,2023-09-15 20:20,3u 10m,,169.99,10,1071
Brussel,BRU,Malaga,AGP,2023-09-16 06:00,2023-09-16 09:05,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-16 06:50,2023-09-16 10:00,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-16 13:20,2023-09-16 16:25,3u 5m,,109.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-17 06:20,2023-09-17 09:25,3u 5m,,119.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-17 06:45,2023-09-17 09:45,3u 0m,,129.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-09-17 14:30,2023-09-17 17:40,3u 10m,,119.99,10,1071
Luik,LGG,Malaga,AGP,2023-09-18 06:00,2023-09-18 10:50,4u 50m,,124.99,10,1161
Brussel,BRU,Malaga,AGP,2023-09-18 06:05,2023-09-18 09:10,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-18 16:45,2023-09-18 19:55,3u 10m,,199.99,10,1071
Brussel,BRU,Malaga,AGP,2023-09-13 06:05,2023-09-13 09:10,3u 5m,,124.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-13 06:30,2023-09-13 09:40,3u 10m,,179.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-13 14:35,2023-09-13 17:35,3u 0m,,109.99,10,1001
Brussel,BRU,Malaga,AGP,2023-09-14 06:05,2023-09-14 09:10,3u 5m,,169.99,10,1027
Brugge-Oostende,OST,Malaga,AGP,2023-09-14 06:25,2023-09-14 09:35,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-14 15:00,2023-09-14 18:05,3u 5m,,174.99,10,1003
Luik,LGG,Malaga,AGP,2023-09-15 06:00,2023-09-15 10:50,4u 50m,,119.99,10,1161
Brussel,BRU,Malaga,AGP,2023-09-15 06:00,2023-09-15 09:05,3u 5m,,169.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-15 14:00,2023-09-15 17:05,3u 5m,,104.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-09-15 17:10,2023-09-15 20:20,3u 10m,,169.99,10,1071
Brussel,BRU,Malaga,AGP,2023-09-16 06:00,2023-09-16 09:05,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-16 06:50,2023-09-16 10:00,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-16 13:20,2023-09-16 16:25,3u 5m,,109.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-17 06:20,2023-09-17 09:25,3u 5m,,119.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-17 06:45,2023-09-17 09:45,3u 0m,,129.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-09-17 14:30,2023-09-17 17:40,3u 10m,,119.99,10,1071
Luik,LGG,Malaga,AGP,2023-09-18 06:00,2023-09-18 10:50,4u 50m,,124.99,10,1161
Brussel,BRU,Malaga,AGP,2023-09-18 06:05,2023-09-18 09:10,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-18 16:45,2023-09-18 19:55,3u 10m,,199.99,10,1071
Brussel,BRU,Malaga,AGP,2023-09-19 06:15,2023-09-19 09:20,3u 5m,,114.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-19 06:30,2023-09-19 09:30,3u 0m,,114.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-14 06:05,2023-09-14 09:10,3u 5m,,169.99,10,1027
Brugge-Oostende,OST,Malaga,AGP,2023-09-14 06:25,2023-09-14 09:35,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-14 15:00,2023-09-14 18:05,3u 5m,,174.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-15 06:00,2023-09-15 09:05,3u 5m,,169.99,10,1011
Luik,LGG,Malaga,AGP,2023-09-15 06:00,2023-09-15 10:50,4u 50m,,119.99,10,1161
Antwerpen,ANR,Malaga,AGP,2023-09-15 14:00,2023-09-15 17:05,3u 5m,,104.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-09-15 17:10,2023-09-15 20:20,3u 10m,,169.99,10,1071
Brussel,BRU,Malaga,AGP,2023-09-16 06:00,2023-09-16 09:05,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-16 06:50,2023-09-16 10:00,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-16 13:20,2023-09-16 16:25,3u 5m,,109.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-17 06:20,2023-09-17 09:25,3u 5m,,119.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-17 06:45,2023-09-17 09:45,3u 0m,,129.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-09-17 14:30,2023-09-17 17:40,3u 10m,,119.99,10,1071
Luik,LGG,Malaga,AGP,2023-09-18 06:00,2023-09-18 10:50,4u 50m,,124.99,10,1161
Brussel,BRU,Malaga,AGP,2023-09-18 06:05,2023-09-18 09:10,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-18 16:45,2023-09-18 19:55,3u 10m,,199.99,10,1071
Brussel,BRU,Malaga,AGP,2023-09-19 06:15,2023-09-19 09:20,3u 5m,,114.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-19 06:30,2023-09-19 09:30,3u 0m,,114.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-20 06:05,2023-09-20 09:10,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-20 06:30,2023-09-20 09:40,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-20 14:35,2023-09-20 17:35,3u 0m,,109.99,10,1001
Brussel,BRU,Malaga,AGP,2023-09-15 06:00,2023-09-15 09:05,3u 5m,,169.99,10,1011
Luik,LGG,Malaga,AGP,2023-09-15 06:00,2023-09-15 10:50,4u 50m,,119.99,10,1161
Antwerpen,ANR,Malaga,AGP,2023-09-15 14:00,2023-09-15 17:05,3u 5m,,104.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-09-15 17:10,2023-09-15 20:20,3u 10m,,169.99,10,1071
Brussel,BRU,Malaga,AGP,2023-09-16 06:00,2023-09-16 09:05,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-16 06:50,2023-09-16 10:00,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-16 13:20,2023-09-16 16:25,3u 5m,,109.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-17 06:20,2023-09-17 09:25,3u 5m,,119.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-17 06:45,2023-09-17 09:45,3u 0m,,129.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-09-17 14:30,2023-09-17 17:40,3u 10m,,119.99,10,1071
Luik,LGG,Malaga,AGP,2023-09-18 06:00,2023-09-18 10:50,4u 50m,,124.99,10,1161
Brussel,BRU,Malaga,AGP,2023-09-18 06:05,2023-09-18 09:10,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-18 16:45,2023-09-18 19:55,3u 10m,,199.99,10,1071
Brussel,BRU,Malaga,AGP,2023-09-19 06:15,2023-09-19 09:20,3u 5m,,114.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-19 06:30,2023-09-19 09:30,3u 0m,,114.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-20 06:05,2023-09-20 09:10,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-20 06:30,2023-09-20 09:40,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-20 14:35,2023-09-20 17:35,3u 0m,,109.99,10,1001
Brussel,BRU,Malaga,AGP,2023-09-21 06:05,2023-09-21 09:10,3u 5m,,169.99,10,1027
Brugge-Oostende,OST,Malaga,AGP,2023-09-21 06:25,2023-09-21 09:35,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-21 15:00,2023-09-21 18:05,3u 5m,,159.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-16 06:00,2023-09-16 09:05,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-16 06:50,2023-09-16 10:00,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-16 13:20,2023-09-16 16:25,3u 5m,,109.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-17 06:20,2023-09-17 09:25,3u 5m,,119.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-17 06:45,2023-09-17 09:45,3u 0m,,129.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-09-17 14:30,2023-09-17 17:40,3u 10m,,119.99,10,1071
Luik,LGG,Malaga,AGP,2023-09-18 06:00,2023-09-18 10:50,4u 50m,,124.99,10,1161
Brussel,BRU,Malaga,AGP,2023-09-18 06:05,2023-09-18 09:10,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-18 16:45,2023-09-18 19:55,3u 10m,,199.99,10,1071
Brussel,BRU,Malaga,AGP,2023-09-19 06:15,2023-09-19 09:20,3u 5m,,114.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-19 06:30,2023-09-19 09:30,3u 0m,,114.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-20 06:05,2023-09-20 09:10,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-20 06:30,2023-09-20 09:40,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-20 14:35,2023-09-20 17:35,3u 0m,,109.99,10,1001
Brussel,BRU,Malaga,AGP,2023-09-21 06:05,2023-09-21 09:10,3u 5m,,169.99,10,1027
Brugge-Oostende,OST,Malaga,AGP,2023-09-21 06:25,2023-09-21 09:35,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-21 15:00,2023-09-21 18:05,3u 5m,,159.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-22 06:00,2023-09-22 09:05,3u 5m,,169.99,10,1011
Luik,LGG,Malaga,AGP,2023-09-22 06:00,2023-09-22 10:50,4u 50m,,159.99,10,1161
Antwerpen,ANR,Malaga,AGP,2023-09-22 14:00,2023-09-22 17:05,3u 5m,,164.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-09-22 17:10,2023-09-22 20:20,3u 10m,,164.99,10,1071
Brussel,BRU,Malaga,AGP,2023-09-17 06:20,2023-09-17 09:25,3u 5m,,119.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-17 06:45,2023-09-17 09:45,3u 0m,,129.99,10,1001
Brugge-Oostende,OST,Malaga,AGP,2023-09-17 14:30,2023-09-17 17:40,3u 10m,,119.99,10,1071
Luik,LGG,Malaga,AGP,2023-09-18 06:00,2023-09-18 10:50,4u 50m,,124.99,10,1161
Brussel,BRU,Malaga,AGP,2023-09-18 06:05,2023-09-18 09:10,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-18 16:45,2023-09-18 19:55,3u 10m,,199.99,10,1071
Brussel,BRU,Malaga,AGP,2023-09-19 06:15,2023-09-19 09:20,3u 5m,,114.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-19 06:30,2023-09-19 09:30,3u 0m,,114.99,10,1003
Brussel,BRU,Malaga,AGP,2023-09-20 06:05,2023-09-20 09:10,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-20 06:30,2023-09-20 09:40,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-20 14:35,2023-09-20 17:35,3u 0m,,109.99,10,1001
Brussel,BRU,Malaga,AGP,2023-09-21 06:05,2023-09-21 09:10,3u 5m,,169.99,10,1027
Brugge-Oostende,OST,Malaga,AGP,2023-09-21 06:25,2023-09-21 09:35,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-21 15:00,2023-09-21 18:05,3u 5m,,159.99,10,1003
Luik,LGG,Malaga,AGP,2023-09-22 06:00,2023-09-22 10:50,4u 50m,,159.99,10,1161
Brussel,BRU,Malaga,AGP,2023-09-22 06:00,2023-09-22 09:05,3u 5m,,169.99,10,1011
Antwerpen,ANR,Malaga,AGP,2023-09-22 14:00,2023-09-22 17:05,3u 5m,,164.99,10,1003
Brugge-Oostende,OST,Malaga,AGP,2023-09-22 17:10,2023-09-22 20:20,3u 10m,,164.99,10,1071
Brussel,BRU,Malaga,AGP,2023-09-23 06:00,2023-09-23 09:05,3u 5m,,169.99,10,1011
Brugge-Oostende,OST,Malaga,AGP,2023-09-23 06:50,2023-09-23 10:00,3u 10m,,169.99,10,1071
Antwerpen,ANR,Malaga,AGP,2023-09-23 13:20,2023-09-23 16:25,3u 5m,,139.99,10,1003
