originName, destinationName, dateOut, prijs, flightDuration, plaatsenOver, flightKey, flightNumber, timeOut, timeArrival
Brussels (Charleroi),Faro,2023-07-26T00:00:00.000,145.87,02:55,-1,FR~2941~ ~~CRL~07/26/2023 12:25~FAO~07/26/2023 14:20~~,FR 2941,2023-07-26T12:25:00.000,2023-07-26T14:20:00.000
Brussels (Charleroi),Faro,2023-07-26T00:00:00.000,116.69,02:55,-1,FR~6312~ ~~CRL~07/26/2023 16:20~FAO~07/26/2023 18:15~~,FR 6312,2023-07-26T16:20:00.000,2023-07-26T18:15:00.000
Brussels (Charleroi),Faro,2023-07-27T00:00:00.000,133.59,02:55,5,FR~2941~ ~~CRL~07/27/2023 11:25~FAO~07/27/2023 13:20~~,FR 2941,2023-07-27T11:25:00.000,2023-07-27T13:20:00.000
Brussels (Charleroi),Faro,2023-07-28T00:00:00.000,135.12,02:55,2,FR~2941~ ~~CRL~07/28/2023 07:05~FAO~07/28/2023 09:00~~,FR 2941,2023-07-28T07:05:00.000,2023-07-28T09:00:00.000
Brussels (Charleroi),Faro,2023-07-28T00:00:00.000,149.81,02:55,-1,FR~6312~ ~~CRL~07/28/2023 17:30~FAO~07/28/2023 19:25~~,FR 6312,2023-07-28T17:30:00.000,2023-07-28T19:25:00.000
Brussels (Charleroi),Faro,2023-07-29T00:00:00.000,202.49,02:55,-1,FR~2941~ ~~CRL~07/29/2023 11:05~FAO~07/29/2023 13:00~~,FR 2941,2023-07-29T11:05:00.000,2023-07-29T13:00:00.000
Brussels (Charleroi),Faro,2023-07-30T00:00:00.000,179.19,02:55,5,FR~2941~ ~~CRL~07/30/2023 16:45~FAO~07/30/2023 18:40~~,FR 2941,2023-07-30T16:45:00.000,2023-07-30T18:40:00.000
Brussels (Charleroi),Faro,2023-07-30T00:00:00.000,155.39,02:55,-1,FR~6312~ ~~CRL~07/30/2023 19:45~FAO~07/30/2023 21:40~~,FR 6312,2023-07-30T19:45:00.000,2023-07-30T21:40:00.000
Brussels (Charleroi),Faro,2023-07-31T00:00:00.000,205.49,02:55,-1,FR~2941~ ~~CRL~07/31/2023 18:00~FAO~07/31/2023 19:55~~,FR 2941,2023-07-31T18:00:00.000,2023-07-31T19:55:00.000
Brussels (Charleroi),Faro,2023-08-01T00:00:00.000,147.04,02:55,-1,FR~2941~ ~~CRL~08/01/2023 13:45~FAO~08/01/2023 15:40~~,FR 2941,2023-08-01T13:45:00.000,2023-08-01T15:40:00.000
Brussels (Charleroi),Faro,2023-08-01T00:00:00.000,102.29,02:55,1,FR~6312~ ~~CRL~08/01/2023 16:45~FAO~08/01/2023 18:40~~,FR 6312,2023-08-01T16:45:00.000,2023-08-01T18:40:00.000
Brussels (Charleroi),Faro,2023-08-02T00:00:00.000,127.29,02:55,-1,FR~2941~ ~~CRL~08/02/2023 12:25~FAO~08/02/2023 14:20~~,FR 2941,2023-08-02T12:25:00.000,2023-08-02T14:20:00.000
Brussels (Charleroi),Faro,2023-08-02T00:00:00.000,113.09,02:55,-1,FR~6312~ ~~CRL~08/02/2023 16:20~FAO~08/02/2023 18:15~~,FR 6312,2023-08-02T16:20:00.000,2023-08-02T18:15:00.000
Brussels (Charleroi),Faro,2023-08-03T00:00:00.000,119.39,02:55,-1,FR~2941~ ~~CRL~08/03/2023 11:25~FAO~08/03/2023 13:20~~,FR 2941,2023-08-03T11:25:00.000,2023-08-03T13:20:00.000
Brussels (Charleroi),Faro,2023-08-04T00:00:00.000,137.79,02:55,2,FR~2941~ ~~CRL~08/04/2023 07:05~FAO~08/04/2023 09:00~~,FR 2941,2023-08-04T07:05:00.000,2023-08-04T09:00:00.000
Brussels (Charleroi),Faro,2023-08-04T00:00:00.000,84.59,02:55,1,FR~6312~ ~~CRL~08/04/2023 17:30~FAO~08/04/2023 19:25~~,FR 6312,2023-08-04T17:30:00.000,2023-08-04T19:25:00.000
Brussels (Charleroi),Faro,2023-08-05T00:00:00.000,137.79,02:55,1,FR~2941~ ~~CRL~08/05/2023 11:05~FAO~08/05/2023 13:00~~,FR 2941,2023-08-05T11:05:00.000,2023-08-05T13:00:00.000
Brussels (Charleroi),Faro,2023-08-06T00:00:00.000,117.59,02:55,5,FR~2941~ ~~CRL~08/06/2023 16:45~FAO~08/06/2023 18:40~~,FR 2941,2023-08-06T16:45:00.000,2023-08-06T18:40:00.000
Brussels (Charleroi),Faro,2023-08-06T00:00:00.000,83.49,02:55,1,FR~6312~ ~~CRL~08/06/2023 19:45~FAO~08/06/2023 21:40~~,FR 6312,2023-08-06T19:45:00.000,2023-08-06T21:40:00.000
Brussels (Charleroi),Faro,2023-08-07T00:00:00.000,83.49,02:55,-1,FR~2941~ ~~CRL~08/07/2023 18:00~FAO~08/07/2023 19:55~~,FR 2941,2023-08-07T18:00:00.000,2023-08-07T19:55:00.000
Brussels (Charleroi),Faro,2023-08-08T00:00:00.000,89.49,02:55,5,FR~2941~ ~~CRL~08/08/2023 13:45~FAO~08/08/2023 15:40~~,FR 2941,2023-08-08T13:45:00.000,2023-08-08T15:40:00.000
Brussels (Charleroi),Faro,2023-08-08T00:00:00.000,62.74,02:55,1,FR~6312~ ~~CRL~08/08/2023 16:45~FAO~08/08/2023 18:40~~,FR 6312,2023-08-08T16:45:00.000,2023-08-08T18:40:00.000
Brussels (Charleroi),Faro,2023-08-09T00:00:00.000,83.49,02:55,1,FR~2941~ ~~CRL~08/09/2023 12:25~FAO~08/09/2023 14:20~~,FR 2941,2023-08-09T12:25:00.000,2023-08-09T14:20:00.000
Brussels (Charleroi),Faro,2023-08-09T00:00:00.000,75.99,02:55,1,FR~6312~ ~~CRL~08/09/2023 16:20~FAO~08/09/2023 18:15~~,FR 6312,2023-08-09T16:20:00.000,2023-08-09T18:15:00.000
Brussels (Charleroi),Faro,2023-08-10T00:00:00.000,97.79,02:55,5,FR~2941~ ~~CRL~08/10/2023 11:25~FAO~08/10/2023 13:20~~,FR 2941,2023-08-10T11:25:00.000,2023-08-10T13:20:00.000
Brussels (Charleroi),Faro,2023-08-11T00:00:00.000,87.99,02:55,4,FR~2941~ ~~CRL~08/11/2023 07:05~FAO~08/11/2023 09:00~~,FR 2941,2023-08-11T07:05:00.000,2023-08-11T09:00:00.000
Brussels (Charleroi),Faro,2023-08-11T00:00:00.000,83.49,02:55,1,FR~6312~ ~~CRL~08/11/2023 17:30~FAO~08/11/2023 19:25~~,FR 6312,2023-08-11T17:30:00.000,2023-08-11T19:25:00.000
Brussels (Charleroi),Faro,2023-08-12T00:00:00.000,115.79,02:55,4,FR~2941~ ~~CRL~08/12/2023 11:05~FAO~08/12/2023 13:00~~,FR 2941,2023-08-12T11:05:00.000,2023-08-12T13:00:00.000
Brussels (Charleroi),Faro,2023-08-13T00:00:00.000,64.62,02:55,4,FR~2941~ ~~CRL~08/13/2023 16:45~FAO~08/13/2023 18:40~~,FR 2941,2023-08-13T16:45:00.000,2023-08-13T18:40:00.000
Brussels (Charleroi),Faro,2023-08-13T00:00:00.000,53.99,02:55,-1,FR~6312~ ~~CRL~08/13/2023 19:45~FAO~08/13/2023 21:40~~,FR 6312,2023-08-13T19:45:00.000,2023-08-13T21:40:00.000
Brussels (Charleroi),Faro,2023-08-14T00:00:00.000,65.89,02:55,5,FR~2941~ ~~CRL~08/14/2023 18:00~FAO~08/14/2023 19:55~~,FR 2941,2023-08-14T18:00:00.000,2023-08-14T19:55:00.000
Brussels (Charleroi),Faro,2023-08-15T00:00:00.000,53.99,02:55,-1,FR~2941~ ~~CRL~08/15/2023 13:45~FAO~08/15/2023 15:40~~,FR 2941,2023-08-15T13:45:00.000,2023-08-15T15:40:00.000
Brussels (Charleroi),Faro,2023-08-15T00:00:00.000,54.29,02:55,-1,FR~6312~ ~~CRL~08/15/2023 16:45~FAO~08/15/2023 18:40~~,FR 6312,2023-08-15T16:45:00.000,2023-08-15T18:40:00.000
Brussels (Charleroi),Faro,2023-08-16T00:00:00.000,37.83,02:55,1,FR~2941~ ~~CRL~08/16/2023 12:25~FAO~08/16/2023 14:20~~,FR 2941,2023-08-16T12:25:00.000,2023-08-16T14:20:00.000
Brussels (Charleroi),Faro,2023-08-16T00:00:00.000,36.88,02:55,-1,FR~6312~ ~~CRL~08/16/2023 16:20~FAO~08/16/2023 18:15~~,FR 6312,2023-08-16T16:20:00.000,2023-08-16T18:15:00.000
Brussels (Charleroi),Faro,2023-08-17T00:00:00.000,36.89,02:55,2,FR~2941~ ~~CRL~08/17/2023 11:25~FAO~08/17/2023 13:20~~,FR 2941,2023-08-17T11:25:00.000,2023-08-17T13:20:00.000
Brussels (Charleroi),Faro,2023-08-18T00:00:00.000,66.49,02:55,-1,FR~2941~ ~~CRL~08/18/2023 07:05~FAO~08/18/2023 09:00~~,FR 2941,2023-08-18T07:05:00.000,2023-08-18T09:00:00.000
Brussels (Charleroi),Faro,2023-08-18T00:00:00.000,36.89,02:55,4,FR~6312~ ~~CRL~08/18/2023 17:30~FAO~08/18/2023 19:25~~,FR 6312,2023-08-18T17:30:00.000,2023-08-18T19:25:00.000
Brussels (Charleroi),Faro,2023-08-19T00:00:00.000,55.87,02:55,5,FR~2941~ ~~CRL~08/19/2023 11:05~FAO~08/19/2023 13:00~~,FR 2941,2023-08-19T11:05:00.000,2023-08-19T13:00:00.000
Brussels (Charleroi),Faro,2023-08-20T00:00:00.000,31.39,02:55,-1,FR~2941~ ~~CRL~08/20/2023 16:45~FAO~08/20/2023 18:40~~,FR 2941,2023-08-20T16:45:00.000,2023-08-20T18:40:00.000
Brussels (Charleroi),Faro,2023-08-20T00:00:00.000,29.79,02:55,-1,FR~6312~ ~~CRL~08/20/2023 19:45~FAO~08/20/2023 21:40~~,FR 6312,2023-08-20T19:45:00.000,2023-08-20T21:40:00.000
Brussels (Charleroi),Faro,2023-08-21T00:00:00.000,48.24,02:55,-1,FR~2941~ ~~CRL~08/21/2023 18:00~FAO~08/21/2023 19:55~~,FR 2941,2023-08-21T18:00:00.000,2023-08-21T19:55:00.000
Brussels (Charleroi),Faro,2023-08-22T00:00:00.000,48.79,02:55,2,FR~2941~ ~~CRL~08/22/2023 13:45~FAO~08/22/2023 15:40~~,FR 2941,2023-08-22T13:45:00.000,2023-08-22T15:40:00.000
Brussels (Charleroi),Faro,2023-08-22T00:00:00.000,31.39,02:55,2,FR~6312~ ~~CRL~08/22/2023 16:45~FAO~08/22/2023 18:40~~,FR 6312,2023-08-22T16:45:00.000,2023-08-22T18:40:00.000
Brussels (Charleroi),Faro,2023-08-23T00:00:00.000,30.43,02:55,-1,FR~2941~ ~~CRL~08/23/2023 12:25~FAO~08/23/2023 14:20~~,FR 2941,2023-08-23T12:25:00.000,2023-08-23T14:20:00.000
Brussels (Charleroi),Faro,2023-08-23T00:00:00.000,29.79,02:55,-1,FR~6312~ ~~CRL~08/23/2023 16:20~FAO~08/23/2023 18:15~~,FR 6312,2023-08-23T16:20:00.000,2023-08-23T18:15:00.000
Brussels (Charleroi),Faro,2023-08-24T00:00:00.000,30.43,02:55,2,FR~2941~ ~~CRL~08/24/2023 11:25~FAO~08/24/2023 13:20~~,FR 2941,2023-08-24T11:25:00.000,2023-08-24T13:20:00.000
Brussels (Charleroi),Faro,2023-08-25T00:00:00.000,29.79,02:55,-1,FR~2941~ ~~CRL~08/25/2023 07:05~FAO~08/25/2023 09:00~~,FR 2941,2023-08-25T07:05:00.000,2023-08-25T09:00:00.000
Brussels (Charleroi),Faro,2023-08-25T00:00:00.000,31.71,02:55,-1,FR~6312~ ~~CRL~08/25/2023 17:30~FAO~08/25/2023 19:25~~,FR 6312,2023-08-25T17:30:00.000,2023-08-25T19:25:00.000
Brussels (Charleroi),Faro,2023-08-26T00:00:00.000,51.64,02:55,5,FR~2941~ ~~CRL~08/26/2023 11:05~FAO~08/26/2023 13:00~~,FR 2941,2023-08-26T11:05:00.000,2023-08-26T13:00:00.000
Brussels (Charleroi),Faro,2023-08-27T00:00:00.000,35.88,02:55,-1,FR~2941~ ~~CRL~08/27/2023 16:45~FAO~08/27/2023 18:40~~,FR 2941,2023-08-27T16:45:00.000,2023-08-27T18:40:00.000
Brussels (Charleroi),Faro,2023-08-27T00:00:00.000,29.79,02:55,-1,FR~6312~ ~~CRL~08/27/2023 19:45~FAO~08/27/2023 21:40~~,FR 6312,2023-08-27T19:45:00.000,2023-08-27T21:40:00.000
Brussels (Charleroi),Faro,2023-08-28T00:00:00.000,31.39,02:55,-1,FR~2941~ ~~CRL~08/28/2023 18:00~FAO~08/28/2023 19:55~~,FR 2941,2023-08-28T18:00:00.000,2023-08-28T19:55:00.000
Brussels (Charleroi),Faro,2023-08-29T00:00:00.000,55.94,02:55,-1,FR~2941~ ~~CRL~08/29/2023 13:45~FAO~08/29/2023 15:40~~,FR 2941,2023-08-29T13:45:00.000,2023-08-29T15:40:00.000
Brussels (Charleroi),Faro,2023-08-29T00:00:00.000,30.43,02:55,-1,FR~6312~ ~~CRL~08/29/2023 16:45~FAO~08/29/2023 18:40~~,FR 6312,2023-08-29T16:45:00.000,2023-08-29T18:40:00.000
Brussels (Charleroi),Faro,2023-08-30T00:00:00.000,34.91,02:55,-1,FR~2941~ ~~CRL~08/30/2023 12:25~FAO~08/30/2023 14:20~~,FR 2941,2023-08-30T12:25:00.000,2023-08-30T14:20:00.000
Brussels (Charleroi),Faro,2023-08-30T00:00:00.000,32.03,02:55,-1,FR~6312~ ~~CRL~08/30/2023 16:20~FAO~08/30/2023 18:15~~,FR 6312,2023-08-30T16:20:00.000,2023-08-30T18:15:00.000
Brussels (Charleroi),Faro,2023-08-31T00:00:00.000,59.8,02:55,-1,FR~2941~ ~~CRL~08/31/2023 11:25~FAO~08/31/2023 13:20~~,FR 2941,2023-08-31T11:25:00.000,2023-08-31T13:20:00.000
Brussels (Charleroi),Faro,2023-09-01T00:00:00.000,57.59,02:55,-1,FR~2941~ ~~CRL~09/01/2023 07:05~FAO~09/01/2023 09:00~~,FR 2941,2023-09-01T07:05:00.000,2023-09-01T09:00:00.000
Brussels (Charleroi),Faro,2023-09-01T00:00:00.000,44.99,02:55,3,FR~6312~ ~~CRL~09/01/2023 17:30~FAO~09/01/2023 19:25~~,FR 6312,2023-09-01T17:30:00.000,2023-09-01T19:25:00.000
Brussels (Charleroi),Faro,2023-09-02T00:00:00.000,67.99,02:55,-1,FR~2941~ ~~CRL~09/02/2023 11:05~FAO~09/02/2023 13:00~~,FR 2941,2023-09-02T11:05:00.000,2023-09-02T13:00:00.000
Brussels (Charleroi),Faro,2023-09-03T00:00:00.000,78.99,02:55,-1,FR~2941~ ~~CRL~09/03/2023 16:45~FAO~09/03/2023 18:40~~,FR 2941,2023-09-03T16:45:00.000,2023-09-03T18:40:00.000
Brussels (Charleroi),Faro,2023-09-03T00:00:00.000,78.99,02:55,-1,FR~6312~ ~~CRL~09/03/2023 19:45~FAO~09/03/2023 21:40~~,FR 6312,2023-09-03T19:45:00.000,2023-09-03T21:40:00.000
Brussels (Charleroi),Faro,2023-09-04T00:00:00.000,66.87,02:55,2,FR~2941~ ~~CRL~09/04/2023 18:00~FAO~09/04/2023 19:55~~,FR 2941,2023-09-04T18:00:00.000,2023-09-04T19:55:00.000
Brussels (Charleroi),Faro,2023-09-05T00:00:00.000,62.12,02:55,-1,FR~2941~ ~~CRL~09/05/2023 13:45~FAO~09/05/2023 15:40~~,FR 2941,2023-09-05T13:45:00.000,2023-09-05T15:40:00.000
Brussels (Charleroi),Faro,2023-09-05T00:00:00.000,47.37,02:55,1,FR~6312~ ~~CRL~09/05/2023 16:45~FAO~09/05/2023 18:40~~,FR 6312,2023-09-05T16:45:00.000,2023-09-05T18:40:00.000
Brussels (Charleroi),Faro,2023-09-06T00:00:00.000,67.99,02:55,-1,FR~2941~ ~~CRL~09/06/2023 12:25~FAO~09/06/2023 14:20~~,FR 2941,2023-09-06T12:25:00.000,2023-09-06T14:20:00.000
Brussels (Charleroi),Faro,2023-09-06T00:00:00.000,67.99,02:55,-1,FR~6312~ ~~CRL~09/06/2023 16:20~FAO~09/06/2023 18:15~~,FR 6312,2023-09-06T16:20:00.000,2023-09-06T18:15:00.000
Brussels (Charleroi),Faro,2023-09-07T00:00:00.000,57.59,02:55,2,FR~2941~ ~~CRL~09/07/2023 11:25~FAO~09/07/2023 13:20~~,FR 2941,2023-09-07T11:25:00.000,2023-09-07T13:20:00.000
Brussels (Charleroi),Faro,2023-09-08T00:00:00.000,67.99,02:55,2,FR~2941~ ~~CRL~09/08/2023 07:05~FAO~09/08/2023 09:00~~,FR 2941,2023-09-08T07:05:00.000,2023-09-08T09:00:00.000
Brussels (Charleroi),Faro,2023-09-08T00:00:00.000,78.99,02:55,5,FR~6312~ ~~CRL~09/08/2023 17:30~FAO~09/08/2023 19:25~~,FR 6312,2023-09-08T17:30:00.000,2023-09-08T19:25:00.000
Brussels (Charleroi),Faro,2023-09-09T00:00:00.000,78.99,02:55,3,FR~2941~ ~~CRL~09/09/2023 11:05~FAO~09/09/2023 13:00~~,FR 2941,2023-09-09T11:05:00.000,2023-09-09T13:00:00.000
Brussels (Charleroi),Faro,2023-09-10T00:00:00.000,78.99,02:55,-1,FR~2941~ ~~CRL~09/10/2023 16:45~FAO~09/10/2023 18:40~~,FR 2941,2023-09-10T16:45:00.000,2023-09-10T18:40:00.000
Brussels (Charleroi),Faro,2023-09-10T00:00:00.000,78.99,02:55,-1,FR~6312~ ~~CRL~09/10/2023 19:45~FAO~09/10/2023 21:40~~,FR 6312,2023-09-10T19:45:00.000,2023-09-10T21:40:00.000
Brussels (Charleroi),Faro,2023-09-11T00:00:00.000,78.99,02:55,5,FR~2941~ ~~CRL~09/11/2023 18:00~FAO~09/11/2023 19:55~~,FR 2941,2023-09-11T18:00:00.000,2023-09-11T19:55:00.000
Brussels (Charleroi),Faro,2023-09-12T00:00:00.000,67.99,02:55,-1,FR~2941~ ~~CRL~09/12/2023 13:45~FAO~09/12/2023 15:40~~,FR 2941,2023-09-12T13:45:00.000,2023-09-12T15:40:00.000
Brussels (Charleroi),Faro,2023-09-12T00:00:00.000,67.99,02:55,-1,FR~6312~ ~~CRL~09/12/2023 16:45~FAO~09/12/2023 18:40~~,FR 6312,2023-09-12T16:45:00.000,2023-09-12T18:40:00.000
Brussels (Charleroi),Faro,2023-09-13T00:00:00.000,88.74,02:55,4,FR~2941~ ~~CRL~09/13/2023 12:25~FAO~09/13/2023 14:20~~,FR 2941,2023-09-13T12:25:00.000,2023-09-13T14:20:00.000
Brussels (Charleroi),Faro,2023-09-13T00:00:00.000,44.99,02:55,3,FR~6312~ ~~CRL~09/13/2023 16:20~FAO~09/13/2023 18:15~~,FR 6312,2023-09-13T16:20:00.000,2023-09-13T18:15:00.000
Brussels (Charleroi),Faro,2023-09-14T00:00:00.000,50.22,02:55,-1,FR~2941~ ~~CRL~09/14/2023 11:25~FAO~09/14/2023 13:20~~,FR 2941,2023-09-14T11:25:00.000,2023-09-14T13:20:00.000
Brussels (Charleroi),Faro,2023-09-15T00:00:00.000,88.74,02:55,5,FR~2941~ ~~CRL~09/15/2023 07:05~FAO~09/15/2023 09:00~~,FR 2941,2023-09-15T07:05:00.000,2023-09-15T09:00:00.000
Brussels (Charleroi),Faro,2023-09-15T00:00:00.000,44.99,02:55,5,FR~6312~ ~~CRL~09/15/2023 17:30~FAO~09/15/2023 19:25~~,FR 6312,2023-09-15T17:30:00.000,2023-09-15T19:25:00.000
Brussels (Charleroi),Faro,2023-09-16T00:00:00.000,97.99,02:55,2,FR~2941~ ~~CRL~09/16/2023 11:05~FAO~09/16/2023 13:00~~,FR 2941,2023-09-16T11:05:00.000,2023-09-16T13:00:00.000
Brussels (Charleroi),Faro,2023-09-17T00:00:00.000,65.87,02:55,4,FR~2941~ ~~CRL~09/17/2023 16:45~FAO~09/17/2023 18:40~~,FR 2941,2023-09-17T16:45:00.000,2023-09-17T18:40:00.000
Brussels (Charleroi),Faro,2023-09-17T00:00:00.000,50.99,02:55,-1,FR~6312~ ~~CRL~09/17/2023 19:45~FAO~09/17/2023 21:40~~,FR 6312,2023-09-17T19:45:00.000,2023-09-17T21:40:00.000
Brussels (Charleroi),Faro,2023-09-18T00:00:00.000,57.59,02:55,-1,FR~2941~ ~~CRL~09/18/2023 18:00~FAO~09/18/2023 19:55~~,FR 2941,2023-09-18T18:00:00.000,2023-09-18T19:55:00.000
Brussels (Charleroi),Faro,2023-09-19T00:00:00.000,53.74,02:55,5,FR~2941~ ~~CRL~09/19/2023 13:45~FAO~09/19/2023 15:40~~,FR 2941,2023-09-19T13:45:00.000,2023-09-19T15:40:00.000
Brussels (Charleroi),Faro,2023-09-19T00:00:00.000,50.99,02:55,-1,FR~6312~ ~~CRL~09/19/2023 16:45~FAO~09/19/2023 18:40~~,FR 6312,2023-09-19T16:45:00.000,2023-09-19T18:40:00.000
Brussels (Charleroi),Faro,2023-09-20T00:00:00.000,67.99,02:55,-1,FR~2941~ ~~CRL~09/20/2023 12:25~FAO~09/20/2023 14:20~~,FR 2941,2023-09-20T12:25:00.000,2023-09-20T14:20:00.000
Brussels (Charleroi),Faro,2023-09-20T00:00:00.000,38.99,02:55,-1,FR~6312~ ~~CRL~09/20/2023 16:20~FAO~09/20/2023 18:15~~,FR 6312,2023-09-20T16:20:00.000,2023-09-20T18:15:00.000
Brussels (Charleroi),Faro,2023-09-21T00:00:00.000,44.46,02:55,1,FR~2941~ ~~CRL~09/21/2023 11:25~FAO~09/21/2023 13:20~~,FR 2941,2023-09-21T11:25:00.000,2023-09-21T13:20:00.000
Brussels (Charleroi),Faro,2023-09-22T00:00:00.000,67.12,02:55,-1,FR~2941~ ~~CRL~09/22/2023 07:05~FAO~09/22/2023 09:00~~,FR 2941,2023-09-22T07:05:00.000,2023-09-22T09:00:00.000
Brussels (Charleroi),Faro,2023-09-22T00:00:00.000,44.99,02:55,-1,FR~6312~ ~~CRL~09/22/2023 17:30~FAO~09/22/2023 19:25~~,FR 6312,2023-09-22T17:30:00.000,2023-09-22T19:25:00.000
Brussels (Charleroi),Faro,2023-09-23T00:00:00.000,87.24,02:55,-1,FR~2941~ ~~CRL~09/23/2023 11:05~FAO~09/23/2023 13:00~~,FR 2941,2023-09-23T11:05:00.000,2023-09-23T13:00:00.000
Brussels (Charleroi),Faro,2023-09-24T00:00:00.000,38.99,02:55,-1,FR~2941~ ~~CRL~09/24/2023 16:45~FAO~09/24/2023 18:40~~,FR 2941,2023-09-24T16:45:00.000,2023-09-24T18:40:00.000
Brussels (Charleroi),Faro,2023-09-24T00:00:00.000,38.99,02:55,-1,FR~6312~ ~~CRL~09/24/2023 19:45~FAO~09/24/2023 21:40~~,FR 6312,2023-09-24T19:45:00.000,2023-09-24T21:40:00.000
Brussels (Charleroi),Faro,2023-09-25T00:00:00.000,38.99,02:55,5,FR~2941~ ~~CRL~09/25/2023 18:00~FAO~09/25/2023 19:55~~,FR 2941,2023-09-25T18:00:00.000,2023-09-25T19:55:00.000
Brussels (Charleroi),Faro,2023-09-26T00:00:00.000,38.99,02:55,-1,FR~2941~ ~~CRL~09/26/2023 13:45~FAO~09/26/2023 15:40~~,FR 2941,2023-09-26T13:45:00.000,2023-09-26T15:40:00.000
Brussels (Charleroi),Faro,2023-09-26T00:00:00.000,38.99,02:55,-1,FR~6312~ ~~CRL~09/26/2023 16:45~FAO~09/26/2023 18:40~~,FR 6312,2023-09-26T16:45:00.000,2023-09-26T18:40:00.000
Brussels (Charleroi),Faro,2023-09-27T00:00:00.000,41.09,02:55,-1,FR~2941~ ~~CRL~09/27/2023 12:25~FAO~09/27/2023 14:20~~,FR 2941,2023-09-27T12:25:00.000,2023-09-27T14:20:00.000
Brussels (Charleroi),Faro,2023-09-27T00:00:00.000,32.99,02:55,-1,FR~6312~ ~~CRL~09/27/2023 16:20~FAO~09/27/2023 18:15~~,FR 6312,2023-09-27T16:20:00.000,2023-09-27T18:15:00.000
Brussels (Charleroi),Faro,2023-09-28T00:00:00.000,44.03,02:55,-1,FR~2941~ ~~CRL~09/28/2023 11:25~FAO~09/28/2023 13:20~~,FR 2941,2023-09-28T11:25:00.000,2023-09-28T13:20:00.000
Brussels (Charleroi),Faro,2023-09-29T00:00:00.000,57.05,02:55,3,FR~2941~ ~~CRL~09/29/2023 07:05~FAO~09/29/2023 09:00~~,FR 2941,2023-09-29T07:05:00.000,2023-09-29T09:00:00.000
Brussels (Charleroi),Faro,2023-09-29T00:00:00.000,88.74,02:55,-1,FR~6312~ ~~CRL~09/29/2023 17:30~FAO~09/29/2023 19:25~~,FR 6312,2023-09-29T17:30:00.000,2023-09-29T19:25:00.000
Brussels (Charleroi),Faro,2023-09-30T00:00:00.000,134.64,02:55,1,FR~2941~ ~~CRL~09/30/2023 11:05~FAO~09/30/2023 13:00~~,FR 2941,2023-09-30T11:05:00.000,2023-09-30T13:00:00.000
Brussels (Charleroi),Faro,2023-10-01T00:00:00.000,116.69,02:55,3,FR~2941~ ~~CRL~10/01/2023 16:45~FAO~10/01/2023 18:40~~,FR 2941,2023-10-01T16:45:00.000,2023-10-01T18:40:00.000
Brussels (Charleroi),Faro,2023-10-01T00:00:00.000,67.99,02:55,1,FR~6312~ ~~CRL~10/01/2023 19:45~FAO~10/01/2023 21:40~~,FR 6312,2023-10-01T19:45:00.000,2023-10-01T21:40:00.000
Brussels (Charleroi),Heraklion Crete,2023-04-01T00:00:00.000,220.09,03:25,4,FR~7986~ ~~CRL~04/01/2023 08:10~HER~04/01/2023 12:35~~,FR 7986,2023-04-01T08:10:00.000,2023-04-01T12:35:00.000
Brussels (Charleroi),Heraklion Crete,2023-04-04T00:00:00.000,84.99,03:25,1,FR~7986~ ~~CRL~04/04/2023 07:20~HER~04/04/2023 11:45~~,FR 7986,2023-04-04T07:20:00.000,2023-04-04T11:45:00.000
Brussels (Charleroi),Heraklion Crete,2023-04-08T00:00:00.000,90.69,03:25,4,FR~7986~ ~~CRL~04/08/2023 08:10~HER~04/08/2023 12:35~~,FR 7986,2023-04-08T08:10:00.000,2023-04-08T12:35:00.000
Brussels (Charleroi),Heraklion Crete,2023-04-11T00:00:00.000,83.21,03:25,1,FR~7986~ ~~CRL~04/11/2023 07:20~HER~04/11/2023 11:45~~,FR 7986,2023-04-11T07:20:00.000,2023-04-11T11:45:00.000
Brussels (Charleroi),Heraklion Crete,2023-04-15T00:00:00.000,128.43,03:25,5,FR~7986~ ~~CRL~04/15/2023 08:10~HER~04/15/2023 12:35~~,FR 7986,2023-04-15T08:10:00.000,2023-04-15T12:35:00.000
Brussels (Charleroi),Heraklion Crete,2023-04-18T00:00:00.000,153.95,03:25,-1,FR~7986~ ~~CRL~04/18/2023 07:20~HER~04/18/2023 11:45~~,FR 7986,2023-04-18T07:20:00.000,2023-04-18T11:45:00.000
Brussels (Charleroi),Heraklion Crete,2023-04-22T00:00:00.000,297.62,03:25,-1,FR~7986~ ~~CRL~04/22/2023 08:10~HER~04/22/2023 12:35~~,FR 7986,2023-04-22T08:10:00.000,2023-04-22T12:35:00.000
Brussels (Charleroi),Heraklion Crete,2023-04-25T00:00:00.000,156.72,03:25,4,FR~7986~ ~~CRL~04/25/2023 07:20~HER~04/25/2023 11:45~~,FR 7986,2023-04-25T07:20:00.000,2023-04-25T11:45:00.000
Brussels (Charleroi),Heraklion Crete,2023-04-29T00:00:00.000,310.92,03:25,1,FR~7986~ ~~CRL~04/29/2023 08:10~HER~04/29/2023 12:35~~,FR 7986,2023-04-29T08:10:00.000,2023-04-29T12:35:00.000
Brussels (Charleroi),Heraklion Crete,2023-05-02T00:00:00.000,200.85,03:25,-1,FR~7986~ ~~CRL~05/02/2023 07:20~HER~05/02/2023 11:45~~,FR 7986,2023-05-02T07:20:00.000,2023-05-02T11:45:00.000
